"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"The Dean Campustown","4","Good place to live!","2023-01-07T09:24:57.522Z","0","Alyce Sutherland","5","false","2023-01-10T05:08:52.000Z","Alyce, we are so happy to know that you like living here! Thank you for leaving a positive review!","en","3 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUNCajZ5WHlBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCajZ5WHlBRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICBj6yXyAE%7C%7C?hl=en","117877479248024531613","https://lh3.googleusercontent.com/a-/ALV-UjVlK0EBqw0Kdu58W5FOL82zVVV9a1fWvdquI2oEkEmnDaWdmGjp=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117877479248024531613?hl=en",,,
"The Dean Campustown","5","The Dean Campustown is the best place to live when you go to UIUC. The location and the price is absolutely perfect not to far from campus and not to far from restaurants and bars. The staff is extremely nice and very easy to talk to if you need help or any information same with the maintenance staff. If you need to sign a lease for the upcoming semesters I would do it quickly because they go fast. P.S. (I want the PS5😂)

Happy New Year!!!","2023-01-07T02:07:13.138Z","1","Jack Lebo","4","false","2023-01-10T05:11:10.000Z","We truly appreciate your wonderful review, Jack! We care about our residents and work hard to provide a wonderful living experience for them. Thank you for your kind words about our team!","en","3 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNCdC12QUp3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCdC12QUp3EAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICBt-vAJw%7C%7C?hl=en","103069637498948988294","https://lh3.googleusercontent.com/a-/ALV-UjVp2dzb0HHqurTH9bctv--Qttf-0VTXT1H7L8Zb7nA1wmNL2Wk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103069637498948988294?hl=en",,,
"The Dean Campustown","5","i’m leaving a review for the giveaway 🫶","2023-01-03T18:21:42.705Z","0","Makaila Mburu","4","false","2023-01-06T05:08:49.000Z","Makaila, we always appreciate 5-star reviews. Thank you!","en","3 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUNCMDdyMUl3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCMDdyMUl3EAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICB07r1Iw%7C%7C?hl=en","118266989467194128482","https://lh3.googleusercontent.com/a-/ALV-UjVeetDkUsqDKZutSj4_sEhfF-TLzhgfHCvbd4qEd5LcOMKDFLgGJw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118266989467194128482?hl=en",,,
"Yugo Urbana Illinois","5",,"2026-04-12T17:04:44.745Z","0","shreya agarwal","3","false","2026-04-12T18:24:04.000Z","Thank you for taking the time to leave us a review! We love hearing that you enjoy living with us, and we love that you are here at Yugo Urbana Illinois!! – The Yugo Urbana Illinois Team",,"6 days ago",,"Ci9DQUlRQUNvZENodHljRjlvT2twMmRGOTFTMXBTZGxScGFsTXpSRkEwVTB4V1FuYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twMmRGOTFTMXBTZGxScGFsTXpSRkEwVTB4V1FuYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOkp2dF91S1pSdlRpalMzRFA0U0xWQnc%7C%7C?hl=en","112343932414001188051","https://lh3.googleusercontent.com/a-/ALV-UjVi4HMquV6AaxXRqdQQJ5BCm8yB0uBtS0j1BShOLTcGfkn6yYCgAQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112343932414001188051?hl=en",,,
"Yugo Urbana Illinois","5",,"2026-03-31T16:14:05.466Z","0","Fanchen Gao","0","false","2026-03-31T16:50:03.000Z","Hey Fanchen — Thanks for your review and for being part of our awesome community. We can’t wait to share your feedback with the rest of the team! We’ll continue to work on providing you with an exceptional experience! 

The Yugo Urbana Illinois Team, UrbanaIllinois@yugo.com",,"2 weeks ago",,"Ci9DQUlRQUNvZENodHljRjlvT21ObFZIb3plbTFaY1VWWlRHNWZaSEUwUVVsaWNtYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ObFZIb3plbTFaY1VWWlRHNWZaSEUwUVVsaWNtYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOmNlVHozem1ZcUVZTG5fZHE0QUlicmc%7C%7C?hl=en","102962810478610028066","https://lh3.googleusercontent.com/a/ACg8ocJ0bcJEzHwzTVaKkn48mh3ECIOPQc2mYQhz1wtyjjYKt1BAsQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102962810478610028066?hl=en",,,
"Yugo Urbana Illinois","5","These apartments make me feel like home and the staff is very welcoming","2026-03-08T06:05:04.062Z","0","Jose Medina","1","false","2026-03-08T06:54:01.000Z","Hi Jose, 

Thanks so much for the 5 rating. It means a lot! And we’re curious — how could we take your experience to the next level? If you’ve got any ideas, we’d love to hear them! 

The Yugo Urbana Illinois Team, UrbanaIllinois@yugo.com","en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2sxalMyTnJNa3hCT1MxMFlVdEJjSGR2UVVoa1IwRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxalMyTnJNa3hCT1MxMFlVdEJjSGR2UVVoa1IwRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOk1jS2NrMkxBOS10YUtBcHdvQUhkR0E%7C%7C?hl=en","104790363685979170609","https://lh3.googleusercontent.com/a/ACg8ocKJOj-fc0sn1xdmAEoiHK8NE6Z6MvFGwklyHAvBnszl2a2uxg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104790363685979170609?hl=en",,,
"Yugo Urbana Illinois","5","This has been the best apartment I’ve seen, the staff has been really welcoming and the place is really neat.","2026-03-07T08:49:55.740Z","0","David Peralta","1","false","2026-03-07T10:22:00.000Z","Hi David, 

We’re happy that you’re happy! We’re glad to hear you’ve had a great experience with us, thanks for taking the time to leave us a positive review! 

The Yugo Urbana Illinois Team, UrbanaIllinois@yugo.com","en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xSSmJsRnVaMUpFZDJsUlMwOTFTVlZDU21wVWNVRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSSmJsRnVaMUpFZDJsUlMwOTFTVlZDU21wVWNVRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOlRJblFuZ1JEd2lRS091SVVCSmpUcUE%7C%7C?hl=en","101485602091698060138","https://lh3.googleusercontent.com/a/ACg8ocIJT06DjkkUumGrLO_9aZSyUiQoX37v1hNBo-lf9dRDdJQafQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101485602091698060138?hl=en",,,
"Yugo Urbana Illinois","5","I recently toured the Yugo apartments and had a really great experience. The apartments themselves were beautiful, clean, and felt very modern and well-maintained. I was really impressed with the overall atmosphere of the building. The staff were also incredibly kind and welcoming, which made the whole visit even better. Everyone was very friendly and helpful, and it made the experience feel comfortable and positive.l recommend checking out Yugo to anyone looking for a great place to live.","2026-03-06T23:41:38.595Z","0","Andrea Suzeth","3","false","2026-03-07T00:04:02.000Z","Hi Andrea, 

We’re so glad your Yugo experience was a good one. Thanks for taking the time to let us know and share the love! 

The Yugo Urbana Illinois Team, UrbanaIllinois@yugo.com","en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT21OUk5VSldRa28zWmpCVFZuQnZVMUV0TTA1VVVtYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OUk5VSldRa28zWmpCVFZuQnZVMUV0TTA1VVVtYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOmNRNUJWQko3ZjBTVnBvU1EtM05UUmc%7C%7C?hl=en","112200907929771814475","https://lh3.googleusercontent.com/a-/ALV-UjUKC0QHdmoEL-MA2gGxvNvjurn3i2qXHy5APr2r1lqGxiMUTD8x=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112200907929771814475?hl=en",,,
"Yugo Urbana Illinois","5","Angie was very helpful when I was looking into possible future apartments.","2026-03-06T04:47:14.416Z","0","Scott Gilles","1","false","2026-03-06T05:14:01.000Z","Hi Scott! We’re super happy you’re enjoying being part of our awesome community. We’ll continue to do what we can to make sure it stays that way! And with that in mind, if you need us at any time, just reach out - The Yugo Urbana IllinoisTeam","en","a month ago",,"Ci9DQUlRQUNvZENodHljRjlvT20xSU4wWXpORlEyUWpKd2ExQXRZVmR5TkVaSFRIYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xSU4wWXpORlEyUWpKd2ExQXRZVmR5TkVaSFRIYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOm1IN0YzNFQ2QjJwa1AtYVdyNEZHTHc%7C%7C?hl=en","102259024772960814583","https://lh3.googleusercontent.com/a-/ALV-UjXeSyoXen1nstRz00-sEYX9DGODaq2w9W-9mcej5Ktgx40inL9p=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102259024772960814583?hl=en",,,
"Yugo Urbana Illinois","4",,"2026-01-23T22:10:08.474Z","0","Mengmeng Fang","1","false","2026-01-23T23:06:01.000Z","We really appreciate the kind review, Mengmeng. Thank you for being such an awesome part of our community and please let us know if there's anything we can do to make your experience even better! – The Yugo Urbana Illinois Team",,"2 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xoWldqWjBURFpmWm1KcVZ6azFXV0ZIUm10VWQxRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoWldqWjBURFpmWm1KcVZ6azFXV0ZIUm10VWQxRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOlhZWjZ0TDZfZmJqVzk1WWFHRmtUd1E%7C%7C?hl=en","102936160133287245700","https://lh3.googleusercontent.com/a-/ALV-UjXiT4oUUtKnlA3og5q9sI4NWAfZMz63lO3PR2Wyk8NISp81njsu=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102936160133287245700?hl=en",,,
"Yugo Urbana Illinois","1","Since the last semester the garage gate constantly break, as it right now, the front gate still haven’t been fixed, which makes us drive all the way to the back doors, sometimes it’s hard when car exiting and entering in such small and only gate. also there’s a huge opening at the side of the parking, still haven’t been replace with a new one, I don’t even feel safe to park my vehicle inside since anyone could just walk in from the side walk. This is ridiculous, I’m paying $99 for the parking monthly.","2025-10-20T18:44:00.855Z","0","Zimo Chen","1","false",,,"en","5 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tkM1NsSkliemxVWW5WTlJXMVRUV2xZZWxGR2NIYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkM1NsSkliemxVWW5WTlJXMVRUV2xZZWxGR2NIYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOkd3SlJIbzlUYnVNRW1TTWlYelFGcHc%7C%7C?hl=en","100854593676756576001","https://lh3.googleusercontent.com/a/ACg8ocLSJT44dxMbc8kwmyPyjU6uIv8PuFBw1pR6mNPaVDiU74vuIQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100854593676756576001?hl=en",,,
"Yugo Urbana Illinois","5",,"2025-10-13T18:53:26.505Z","0","yanqing mao","0","false","2025-10-13T19:56:11.000Z","Hi yanqing, we are glad to hear that you're enjoying your time with us! Thanks for being a valued resident! – The Yugo Urbana Illinois Team",,"6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xjeVJIbzViVFZSUTI1ZmFFMXFUVE5EWjJoamMyYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xjeVJIbzViVFZSUTI1ZmFFMXFUVE5EWjJoamMyYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOlcyRHo5bTVRQ25faE1qTTNDZ2hjc2c%7C%7C?hl=en","103058031241232804965","https://lh3.googleusercontent.com/a-/ALV-UjWKyKET9oB-AF_nO_rbxeQbNw5CsyWM1efsr2yxaVehUZafuJ0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103058031241232804965?hl=en",,,
"Yugo Urbana Illinois","5","Stayed here for one night. It's set up like a big efficiency apartment. It had a full-size washer, dryer, which my visiting college student daughter took advantage of to do a bunch of laundry. The cooking area is a galley-style kitchenette with a range and microwave plus a full size fridge.  Parking was free and in a small lot right outside the building.

​Just a heads-up on two things:
1. ​It's pretty quiet most of the time, but there's a fire department nearby. So you will hear sirens occasionally during the night.
​2. The horizontal blinds let in a ton of light so if you're a sensitive sleeper, pack an eye mask.
​Overall, comfortable and loved having the full-sized appliances!","2025-10-08T21:46:26.614Z","0","Linda S","76","true","2025-10-08T22:40:04.000Z","Hi Linda, Thanks for your 5 review. It’s always great to get feedback from our wonderful Yugo community. 

The Yugo Urbana Illinois Team, UrbanaIllinois@yugo.com","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT25SSVNuVTViRWRJY0dWS1JqWXRObFV0VDNOd1RYYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SSVNuVTViRWRJY0dWS1JqWXRObFV0VDNOd1RYYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOnRISnU5bEdIcGVKRjYtNlUtT3NwTXc%7C%7C?hl=en","100335225410222526182","https://lh3.googleusercontent.com/a-/ALV-UjXEsbPbI1kIbkIO7Q7UQds3MTBUf7CXR8Qi3Ur-sqIlpITmCv62=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/100335225410222526182?hl=en",,,
"Yugo Urbana Illinois","5","The environment and facilities are excellent, and my favorite part is the gym—it’s well equipped with everything I need. The office staff are also incredibly friendly and helpful. The only drawback is that the refrigerator's cooling function has malfunctioned. I requested two or three repairs, but none of them were fixed. In the end, I managed to fix it myself.","2025-09-18T04:15:47.677Z","0","Liang Leon","1","false","2025-09-18T06:36:01.000Z","Hi Leon. So happy to hear about your 5 experience! From everyone here, thank you so much. We’re very happy you’re happy – The Yugo Urbana Illinois Team","en","7 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT21JM2NtTlFlbGhvYmprNVNYQkZWakozWjA1cGIwRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21JM2NtTlFlbGhvYmprNVNYQkZWakozWjA1cGIwRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOmI3cmNQelhobjk5SXBFVjJ3Z05pb0E%7C%7C?hl=en","102970797149732350628","https://lh3.googleusercontent.com/a-/ALV-UjV7C88n8oF_PjmqArTMsKau8d_Ge8Jl49C749jcryAdebY2Mno=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102970797149732350628?hl=en",,,
"Yugo Urbana Illinois","5",,"2025-09-06T16:16:52.249Z","0","孙翘楚","0","false","2025-09-06T18:12:03.000Z","Hey 孙翘楚!

 Thanks for sharing your Yugo Urbana Illinois experience with us — we are glad it was a positive one! 

The Yugo Urbana Illinois Team, UrbanaIllinois@yugo.com",,"7 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tnNFEweHNjRVl5ZERrd2RrTlVjRFJJZWtGRmVsRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tnNFEweHNjRVl5ZERrd2RrTlVjRFJJZWtGRmVsRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOkg4Q0xscEYydDkwdkNUcDRIekFFelE%7C%7C?hl=en","105502985541725608332","https://lh3.googleusercontent.com/a/ACg8ocICWoM1okvEiH4DDir9bE6AdtRNWTdw0wu2Z61_T8ZqGAumRw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105502985541725608332?hl=en",,,
"Yugo Urbana Illinois","1",,"2025-09-03T19:30:25.669Z","0","Nancy Wang","0","false",,,,"7 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2paNlQwVm1WMDFUVWpOclZIZEJkakZNU1VGTmFrRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paNlQwVm1WMDFUVWpOclZIZEJkakZNU1VGTmFrRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOjZ6T0VmV01TUjNrVHdBdjFMSUFNakE%7C%7C?hl=en","101059752391564604584","https://lh3.googleusercontent.com/a-/ALV-UjUvKz6utFuE9SArjv6F_kDxpWxEzMs9lSsvfJVlJs5fN15vqvc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101059752391564604584?hl=en",,,
"Yugo Urbana Illinois","5",,"2025-08-26T22:49:40.917Z","0","Imee Nunez","0","false","2025-08-26T22:54:01.000Z","Thanks so much for your awesome review! Making residents happy is our mission, and we’re glad to hear you’ve had a great experience with us! The Yugo Urbana Illinois Team
Hi Imee! Thanks for the review. We're so glad to hear that you've been enjoying your time at Yugo Urbana Illinois. – The Yugo Urbana Illinois Team",,"7 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2paaFRVVmpVekF0ZEd0Q1Z6QmtXVXRSVnkxNVZHYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paaFRVVmpVekF0ZEd0Q1Z6QmtXVXRSVnkxNVZHYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOjZhTUVjUzAtdGtCVzBkWUtRVy15VGc%7C%7C?hl=en","115028578269518067219","https://lh3.googleusercontent.com/a/ACg8ocKJsjN9DzWWtf1CbvkJrpKB9OiH4nLPgFgVNr9e5IvfM4ScYA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115028578269518067219?hl=en",,,
"Yugo Urbana Illinois","5",,"2025-08-20T17:34:20.433Z","0","田心怡","0","false","2025-08-20T18:38:15.000Z","Hey 田心怡, We’re so glad your Yugo experience was a good one! Thanks for your feedback and sharing the love. 

The Yugo Urbana Illinois Team, UrbanaIllinois@yugo.com",,"7 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tKTU9XNUZkamRQTTAxR2IxWm9ZVWs1TXpNNVFsRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKTU9XNUZkamRQTTAxR2IxWm9ZVWs1TXpNNVFsRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOkJMOW5FdjdPM01Gb1ZoYUk5MzM5QlE%7C%7C?hl=en","113586962720688462837","https://lh3.googleusercontent.com/a/ACg8ocKbtbbrFkEFxmbxmTGgbCA-AutfFcrsgWFQWYLwAEdkz4GC8A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113586962720688462837?hl=en",,,
"Yugo Urbana Illinois","2","The management is terrible....They are in it to get the most money out of college students. When I arrived my apartment wasn't fully clean, there was dust and Chapstick from the last person still there...The living room for the 4 bed is very small with cheap furniture...The bedroom is small for the price. The pools was ""broken and still to be fixed"" for the whole year I had the lease.

The gym is nice and modern. The main leasing area is modern and aesthetic. The bakery always leaves a great smell. The Amenities are nice. The staff is friendly. The amenities are nice.

If it wasn't for the location, I would stay at a different place...","2025-08-14T16:46:29.047Z","1","Fire Nindroid","1","false",,,"en","8 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2pkWGFGaHJhRU0zVG05MWJHcHZYMFZ1Wm1SNU4zYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkWGFGaHJhRU0zVG05MWJHcHZYMFZ1Wm1SNU4zYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOjdXaFhraEM3Tm91bGpvX0VuZmR5N3c%7C%7C?hl=en","106141553844858851141","https://lh3.googleusercontent.com/a-/ALV-UjXliSpGnM0qfnRsrfVqV5g7PBhPfoND07D1DI6LU_HRdVJ0IZ0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106141553844858851141?hl=en",,,
"Yugo Urbana Illinois","1","Staffs rude and disrespectful. It’s easily to hear voice from neighbors even upstairs and downstairs. Here is not good choice for living. I would like to give it a 0 star if possible.","2025-08-06T23:06:50.945Z","1","Murphy Han","16","true",,,"en","8 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xGTlJUTnNWR2RrU2tjd1NtbEJaMEYwWkdaTGRtYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGTlJUTnNWR2RrU2tjd1NtbEJaMEYwWkdaTGRtYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOlFNRTNsVGdkSkcwSmlBZ0F0ZGZLdmc%7C%7C?hl=en","107984969046732567168","https://lh3.googleusercontent.com/a/ACg8ocKmIFza6fdDTnAqGfUzGpyI89hIN-u9ddYnuho9JO5P2HZ8JA=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/107984969046732567168?hl=en",,,
"Yugo Urbana Illinois","1",,"2025-08-06T07:31:42.659Z","0","方成恺","0","false",,,,"8 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT25keGRFaG1hbFJrU3pSYU56SnhkVE5QTW1wTldrRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25keGRFaG1hbFJrU3pSYU56SnhkVE5QTW1wTldrRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOndxdEhmalRkSzRaNzJxdTNPMmpNWkE%7C%7C?hl=en","103180514508326579225","https://lh3.googleusercontent.com/a-/ALV-UjXCE60eFvmtFwHA5ull3gYavMIa--C3D5UXKHVAlSBmtYXh4N8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103180514508326579225?hl=en",,,
"Yugo Urbana Illinois","5",,"2025-08-02T22:42:03.768Z","0","Hussain Abukabbos","2","false","2025-08-02T23:10:02.000Z","Thanks for such a nice review! Stop by the office and say Hi! anytime – The Yugo Urbana Illinois Team",,"8 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tGSmJETmhjVGxWZW5OSVZWUktXVU5aYkdOeVlsRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGSmJETmhjVGxWZW5OSVZWUktXVU5aYkdOeVlsRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOkFJbDNhcTlVenNIVVRKWUNZbGNyYlE%7C%7C?hl=en","109281657478052240817","https://lh3.googleusercontent.com/a/ACg8ocJbz082vMf967kW_opwtfwXk1P7p6roTLW0uP2k-3fhpB_E_w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109281657478052240817?hl=en",,,
"Yugo Urbana Illinois","1","This apartment is absolutely terrible. I honestly don’t think there’s a worse rental experience in this area. I’ve never lived in such a poorly managed place. The staff are incredibly arrogant and rude, with no sense of professionalism. Living here will definitely ruin your mood. Do yourself a favor and stay away from this place.","2025-07-02T22:59:09.760Z","1","Kyra Z","2","false",,,"en","9 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tWT1kzcG1iekkyUmxkalVrVmFVM1pMZEdacWVYYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWT1kzcG1iekkyUmxkalVrVmFVM1pMZEdacWVYYxAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOkVOY3pmbzI2RldjUkVaU3ZLdGZqeXc%7C%7C?hl=en","105943055805113924597","https://lh3.googleusercontent.com/a-/ALV-UjVn5ZmirSQ2VsppGvUhPMnvwDEmVGkRO5eyzPsjVrq3FbJr94Y=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105943055805113924597?hl=en",,,
"Yugo Urbana Illinois","1","I have lived here for a year and had a very bad experience. The sound insulation here is very poor. The voices of neighbors are everywhere, and you can even hear them talking. If you want a quiet sleep, don't consider this place. The attitude of the staff is very bad. It is recommended to train the staff's attitude more and choose carefully! !","2025-07-02T22:54:32.990Z","2","一剑诛灭神魔","7","false",,,"en","9 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2pSV2NVeDZkV3hqUm1WcU16SlplVVpKZEhvNE1GRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSV2NVeDZkV3hqUm1WcU16SlplVVpKZEhvNE1GRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOjRWcUx6dWxjRmVqMzJZeUZJdHo4MFE%7C%7C?hl=en","107084335111285627993","https://lh3.googleusercontent.com/a/ACg8ocIWOkBua7a_QaNobQb8tM9548MhF0hIC0DX0k--DKAb7Mg55Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107084335111285627993?hl=en",,,
"Yugo Urbana Illinois","1","Terrible living experience!!!","2025-07-02T22:52:52.463Z","0","Huang Zichao","3","false",,,"en","9 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xGclNuVjVaV2ROYXpkNGN6YzFYekJuVEVKcWVGRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGclNuVjVaV2ROYXpkNGN6YzFYekJuVEVKcWVGRRAB!2m1!1s0x0:0x848bfd79b8beb3a8!3m1!1s2@1:CAIQACodChtycF9oOlFrSnV5ZWdNazd4czc1XzBnTEJqeFE%7C%7C?hl=en","109068681229385274723","https://lh3.googleusercontent.com/a/ACg8ocINe2fzTg3a5Y4i32I0EGTT-mE2zGr8nYwXYhfUvZSmgweQew=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109068681229385274723?hl=en",,,
